site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
Q_a2,2020,36.86168611,-2.22181111,0.07736952746920778,0.07590545710276449
Q_a3,2020,36.8622222,-2.22115,0.07619381114917316,0.07424610878652264
Q_a4,2020,36.86403333,-2.23081667,0.09052307011856182,0.08954850609920158
Q_b,2020,36.86611389,-2.26642778,0.13208274038847387,0.14108822037010585
R_a1,2020,36.81300278,-2.14320833,0.239078081726495,0.22507069627469248
R_a2,2020,36.81332778,-2.14251667,0.24518320894653686,0.2523019829455042
R_a3,2020,36.8138889,-2.141380556,0.24859390396939124,0.28801085429535467
R_a4,2020,36.81271389,-2.13728056,0.2795286174213557,0.3479446490932565
R_c,2020,36.76966944,-2.09939722,0.20349243015198337,0.28533626540567325
S_c,2020,36.80610833,-2.08099167,0.28472112551494955,0.29833422423704065
T_a1,2020,36.88289167,-2.10270556,0.2574630861900942,0.2341231538034947
T_a2,2020,36.88316944,-2.10126944,0.26092448790695466,0.24340058799761125
T_a3,2020,36.88390833,-2.10046111,0.26454580553816076,0.25318818129014975
T_a4,2020,36.8863889,-2.098122222,0.27626144941519465,0.2718632515450663
T_b,2020,36.8605556,-2.077777778,0.2938266947937737,0.24055161366101072
U_a1,2020,36.83841667,-2.29284167,0.08879216295915812,0.14361419207658863
U_a2,2020,36.83754722,-2.29262222,0.08834588194655768,0.15060691661998382
U_a3,2020,36.83666944,-2.29302778,0.08619113173601496,0.16103386150945262
U_a4,2020,36.83408333,-2.29376944,0.08091342912602166,0.17963768352687032
X_a1,2020,36.95313333,-2.16442222,0.14382250419230244,0.1174027422576664
X_a2,2020,36.95350278,-2.16483333,0.14803220147460971,0.12671813107055335
X_a3,2020,36.95461389,-2.165133333,0.15769723275584888,0.15358768190060934
X_a4,2020,36.95388056,-2.17100833,0.1646124440217804,0.18661639255833162
A_a1,2020,36.94921111,-2.03045833,0.2690516969745362,0.2519594351492715
A_a2,2020,36.94851389,-2.03102778,0.2638944750759987,0.2510267681995335
A_a3,2020,36.94790278,-2.03203056,0.258139668534588,0.25009890697273457
A_a4,2020,36.94465,-2.033375,0.24924413086556302,0.24380534154166322
B_b,2020,36.96911944,-2.04489722,0.26498501548406533,0.2615987797941147
E_c,2020,37.01424722,-2.16827778,0.3401278379736465,0.26733910629525715
G_c,2020,36.99674167,-2.22740833,0.20698690541387968,0.14774810904604435
G_d,2020,37.03842778,-2.22657222,0.24544573625621113,0.28072266768006454
L_d,2020,37.03556389,-2.29979444,0.19755591563177277,0.28295865953981786
U_d,2020,37.03889444,-2.36883611,0.153278226518288,0.1244021298124759
BarcaMFC,2012,37.2953,-7.1917,0.16068727894937773,0.15254317884433227
BarcaSNH,2012,37.2949,-7.1903,0.1538659367652546,0.14071641208949429
BonaresSNH,2012,37.332,-6.668,0.05858308675180827,0.07806270018159744
CanalMFC,2012,37.2925,-7.1105,0.16497178664096246,0.1296340739241595
CanalSNH,2012,37.2946,-7.1103,0.16328568129266585,0.12656913604394593
